Order ID,Order Date,Ship Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Status
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9697999999999998,Pending
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.661599999999996,Open
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.446400000000004,Completed
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,Consumer,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.120000000000005,14,0.0,20.697599999999998,Pending
CA-2016-110366,2016-09-05,2016-09-07,Second Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000000000001,2,0.2,10.349999999999994,Pending
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,Pending
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042000000000005,Pending
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,Pending
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.4300000000001,3,0.0,218.25179999999997,Pending
CA-2015-110744,2015-09-07,2015-09-12,Standard Class,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.157899999999998,Pending
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,Home Office,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.90959999999999,Open
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45000000000005,11,0.0,103.80150000000003,Open
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9987999999999815,Completed
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.5519999999999,Completed
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,Completed
CA-2016-158834,2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.76599999999999,Completed
CA-2016-158834,2016-03-13,2016-03-16,First Class,Home Office,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.23879999999999,Completed
CA-2015-124919,2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.379999999999995,7,0.0,26.270999999999994,Completed
CA-2015-124919,2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.539199999999994,Completed
CA-2015-124919,2015-05-31,2015-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.028799999999997,Completed
CA-2015-118948,2015-05-28,2015-06-03,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,Completed
CA-2014-104269,2014-03-01,2014-03-06,Second Class,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.56800000000004,2,0.2,51.47639999999994,Completed
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8713999999999995,Completed
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.9300000000001,7,0.0,236.23250000000002,Completed
CA-2016-162733,2016-05-11,2016-05-12,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,Completed
CA-2015-119697,2015-12-28,2015-12-31,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,0.2,1.359599999999995,Completed
CA-2016-154508,2016-11-16,2016-11-20,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.347999999999997,Completed
CA-2016-113817,2016-11-07,2016-11-11,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.680000000000003,2,0.2,9.687999999999999,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999999,8,0.4,-1359.992000000002,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.634699999999995,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.0599999999997,9,0.3,-24.858000000000175,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.813599999999997,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.97999999999996,5,0.8,-453.84900000000005,Completed
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.998500000000007,Completed
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,9.841800000000001,Completed
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.260799999999996,Completed
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14400000000006,7,0.2,21.259,Completed
US-2014-100853,2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.44799999999999,2,0.8,-131.12000000000003,Completed
US-2014-100853,2014-09-14,2014-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.551999999999999,Completed
US-2017-152366,2017-04-21,2017-04-25,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26399999999998,4,0.8,-243.16000000000008,Completed
US-2015-101511,2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.337199999999939,Completed
US-2015-101511,2015-11-21,2015-11-23,Second Class,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.771500000000001,Completed
CA-2015-137225,2015-12-15,2015-12-19,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,Completed
CA-2014-166191,2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816000000000003,2,0.2,1.8612000000000002,Completed
CA-2014-166191,2014-12-05,2014-12-09,Second Class,Corporate,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74399999999997,7,0.2,76.63949999999998,Completed
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.02960000000002,Completed
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986000000000004,Completed
CA-2014-158274,2014-11-19,2014-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,Completed
CA-2016-105018,2016-11-28,2016-12-02,Standard Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,Completed
CA-2014-123260,2014-08-26,2014-08-30,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.98400000000001,Completed
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224000000000004,3,0.2,3.7224000000000004,Completed
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016000000000002,3,0.2,6.254999999999996,Completed
CA-2015-102281,2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.1360000000001,4,0.2,112.39199999999991,Completed
CA-2015-102281,2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.092800000000004,Completed
CA-2015-102281,2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.883200000000002,Completed
CA-2015-102281,2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.3520000000001,3,0.2,46.97640000000001,Completed
CA-2015-102281,2015-10-12,2015-10-14,First Class,Home Office,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.566999999999998,Completed
CA-2015-131457,2015-10-31,2015-11-06,Standard Class,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.280000000000001,7,0.0,6.711599999999999,Completed
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2037999999999995,Completed
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876000000000006,Completed
CA-2017-107720,2017-11-06,2017-11-13,Standard Class,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,Completed
US-2017-124303,2017-07-06,2017-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.9460000000000006,2,0.7,-2.2585999999999995,Completed
US-2017-124303,2017-07-06,2017-07-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203000000000005,Completed
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744000000000003,3,0.2,6.794999999999999,Completed
CA-2014-133690,2014-08-03,2014-08-05,First Class,Consumer,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,Completed
CA-2014-133690,2014-08-03,2014-08-05,First Class,Consumer,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.29249999999999987,Completed
US-2017-116701,2017-12-17,2017-12-21,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28399999999999,2,0.8,-178.9668,Completed
CA-2017-126382,2017-06-03,2017-06-07,Standard Class,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168000000000006,7,0.2,9.671200000000002,Completed
CA-2017-108329,2017-12-09,2017-12-14,Standard Class,Consumer,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.76800000000003,4,0.2,44.476800000000026,Completed
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.874399999999994,Completed
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.634600000000006,Pending
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,Pending
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.209899999999998,Pending
CA-2017-135860,2017-12-01,2017-12-07,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6795999999999935,Pending
CA-2015-101007,2015-02-09,2015-02-13,Second Class,Corporate,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.499999999999999,Pending
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.680000000000003,2,0.2,8.879999999999999,Pending
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.32300000000006,Pending
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.695800000000006,Open
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0000000000002,9,0.7,-950.4000000000001,Open
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,Corporate,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.479200000000006,Completed
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.056800000000003,Completed
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.678200000000018,Completed
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.5840000000000005,2,0.2,1.8147999999999997,Completed
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704000000000004,6,0.2,8.2302,Open
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776000000000003,4,0.7,-13.843199999999996,Pending
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.084800000000005,Open
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.98800000000006,4,0.7,-383.9904,Completed
CA-2015-169397,2015-12-24,2015-12-27,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168000000000003,2,0.2,2.7168,Pending
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.9680000000000002,Pending
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.4499999999999,5,0.0,136.939,Pending
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.21979999999999933,Pending
US-2015-145436,2015-02-28,2015-03-04,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.27440000000002,Pending
US-2015-145436,2015-02-28,2015-03-04,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.84079999999997,Pending
US-2014-156216,2014-09-13,2014-09-17,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648000000000003,7,0.7,-12.431999999999999,Pending
US-2017-100930,2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.04800000000003,Open
US-2017-100930,2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145000000001,3,0.45,-248.24579999999992,Open
US-2017-100930,2017-04-07,2017-04-12,Standard Class,Home Office,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328000000000001,2,0.7,-3.5519999999999996,Completed
